0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.7662433295587331,-0.4095359607265831,0.9154331474071509,-1.0418653831257323,-2.875774009784882,0.16202834862336232,-0.3929961991097379,0.8745898936328999,-0.8704633131520848,0.10694480439294977,0.44683582107477576,0.04307993647232358,0.13083541489125608,-0.5654969758850844,0.09190971780416173,0.33233861702562145,0.09048647231599558,-0.4369730703214728,0.6986967726322126,-0.6087006225625308,0.6429810700802366,-0.024371396423004968,-0.4688538234822865
0.9219023406590542,0.39216947356731774,1.728746459455808,3.1461469560104804,1.1272088674489988,1.709190325652717,-0.43780017178723024,2.3503043171726827,0.21993209321648532,1.488968670580778,2.25936147263768,-0.33538285905299015,-0.5734391022546651,1.7363596613706789,-2.005712851771212,-0.16560704813688246,-1.7598884031799225,1.8480534887501638,-0.5066638602757617,2.607142230101547,-0.9632724016323692,-1.6597247411498801,0.6613560412476227
-2.4604595042119413,1.8224225904324762,0.3707843511293047,-0.7226341246085645,-0.5612075069160537,-1.9202661395042966,-5.46807579201438,-1.2997301623645585,0.7908905337914024,2.079916308321608,1.611891708223819,1.7050683044920614,0.19556440854202053,1.5571062649111016,-0.8340642828926621,-0.36687192701285704,1.1167575653124056,0.6875065248254414,2.164008797095901,-1.911746650226676,-1.2847362637241537,0.7423420838467089,0.2712683822922669
-3.160431055667323,1.8140776454000533,-0.19688078777750992,0.4817999097409089,-1.8648622913675341,-1.77197092213017,-5.471404151497,-1.0234261832923974,0.22796213088498535,2.578428504931506,1.4190216210458622,1.8719561983292194,-0.36184090472026725,1.274969459523216,-0.5634581404851254,0.5795548470613991,0.9416052650814322,0.4673341608770335,1.5781907648419995,-1.744165214634023,-0.8545739747536453,0.8857920995859745,0.079427731514141
-3.7183371779389316,5.621746059085679,1.6434675899992675,1.5542391204617512,-1.2887489467488986,-4.160709844383808,0.783128699968418,0.11897026067369264,-0.9788923255356331,1.3426769261086544,-0.23926834391687885,-0.14448746249750824,0.27147137132201715,0.43112072844864296,0.05873923757925145,1.8193705580283235,0.7463069948100713,0.3857270736925388,-0.2914460484904301,-0.4859430185303145,-0.8174977304078709,-0.35872869714477723,1.2881835941661677
2.59937460885669,1.3016972164688871,0.7124044643919774,0.7134278341980027,2.2077714461759346,1.0032620037100843,0.12212861727478928,3.62433739385457,-0.9057315174569063,0.6402418260812589,1.1138084514072104,1.3525682607746479,0.5385480317066397,2.1275008757197087,-0.7787177066669703,-0.640893503569572,-1.0572349162498342,0.30273677901653967,-2.479798440753764,0.13139042282334004,-0.015628571390383733,-0.5805049342099152,0.5075277968134766
3.9711128019262,-0.32049202412790023,-1.1459474242448415,-0.003786548973254843,1.9252912325177216,0.08316497838260425,-0.9371413519205886,-0.6624519719115719,0.36172547455615467,-0.7628597299821929,0.2007632706522458,-0.5367412050975578,0.9195691472784746,-0.24232310950257543,0.03675675149667137,-1.2258832420220755,-0.20419510435976104,-0.4996915340055071,0.8801953241469147,-0.594363368995298,-0.4882352615885443,-0.5203689757755434,0.5498198602505943
-0.6928190328848867,-0.4346028657812017,1.4970707980238214,-3.4068593792771105,-0.2009857676150779,0.6238520868354803,-0.19316283024081143,0.4733313780499253,-0.7921059188505957,-0.7446604421748707,0.3713815988580084,0.11452882152010482,-0.18979303351220775,-0.7440715423987602,0.8055849582677855,-0.02222596049139185,0.3986281870618515,0.3062760237684341,0.6101157594496939,0.1937916470701114,-0.619117399403062,1.5830209829195172,-0.020779986792910772
2.422112601850965,0.6350232153669177,0.6558521007616952,0.8584897083886801,1.8015451743744328,0.3101781472427715,-0.9283180024722497,1.1963490599753799,-0.11532775233732373,-0.311423386930238,0.4670215354677332,-0.4467122997300096,-0.510501748268119,-1.4508022616065623,-0.3222040941321178,0.37663762959745967,0.35582789441782403,2.6317964251161943,0.12828343509693985,-0.5530432612221837,1.197665333249798,0.6758295316217817,0.229702280936754
3.1865316363938714,-2.4383464802652672,0.7660181586699876,0.9752794694887809,-0.7172440392740381,-0.3077510216805511,-0.24374536507815137,-0.1613394738741625,-1.5689632789999457,-1.0830408402082103,0.012225910896876593,1.7309639554089538,0.5237820070052915,2.4201651427882678,-0.7368326543324727,-1.9651137128286915,0.2606152611079674,0.5061966867548183,-0.39918378780967745,0.19089922360979458,0.39193684631969794,-1.2684559104442197,-0.22850528803851572
-3.447313605696749,0.2731948248885617,0.5610428381292383,-1.756118610604392,0.10748079973912096,-2.741514214590479,1.5080180564155277,1.88429764182537,1.5524979689775353,-2.0602590326394714,-0.8293937868576815,0.19455690360424416,0.11348060382929376,0.35575061454655876,-0.4901264211008972,1.088476819474577,-0.4446244664649972,0.43709132930894773,-1.3018238652140925,-0.06593897184407131,0.09072957464277859,-0.14085106946201756,0.5276946557363699
2.703220566152396,0.15685730729845165,2.837809278856769,-1.1753442548523203,1.402434533190514,0.7024903244149048,0.3336017260104201,-4.354208542121726,2.510354540725464,-2.1697161876155993,7.8165411176592725,1.7320606844566153,0.36964313011415095,0.13537967518190108,2.024788102682309,4.900991012790658,4.468369783587523,-1.8991510191515648,-2.7055942888598588,1.4311412030673734,1.1802713064167234,-1.1037239809124404,0.07815003256013181
1.3825606301970204,0.43695174995307867,-1.1832220711247923,0.7252917547565386,1.2268606180125508,-0.06029935099781121,-1.2232972301163745,-0.2453246793204148,1.1885872105156425,-0.6148151673891091,-0.34947513088051363,-0.4042973574359703,-0.06918960593030235,-0.08645588727497504,-0.4365970513753777,0.5094817828995555,-0.3520997178498954,-0.6431107370115473,0.7852069132673208,-0.022415571701465943,-1.5728303426237722,-0.48343592004310876,-0.2870383408513725
2.120274539616047,-1.1882846294944436,-0.9160264040133356,-2.292934179310118,-3.6412975948927375,0.35363556662335444,-0.15312581271673303,-0.1827779185210746,-0.4858797265898676,-0.12615231962686607,0.6772108747104565,0.10628998660867485,0.2567055725609844,-0.1424135184793889,-0.17521370887850407,-1.279704249329637,0.9515592617899744,0.7317998568394868,-0.14991501373587168,-0.45374401431089617,0.4284248009003541,-0.28443248101175117,0.4644385874503531
-4.582769203322569,1.1381084410295963,1.391016508815666,-1.0351192405789051,1.3835473836745227,1.3171431353834981,-2.314537162314677,-1.6917381742897781,0.6045419936021944,0.296780132760375,0.7921383035543034,1.425181816254617,0.5867571413210858,1.6101044620470064,0.649268852965678,1.084723958717741,-0.46624829705389087,0.7172991876826564,1.6402073285416898,-3.241103581402255,0.4280833241023299,0.06411422826104299,-0.7640698644769398
-0.46248531455025826,0.89605707387851,-3.5781697142714948,-2.222917036140766,0.9518729920503809,0.9992695687486554,-1.3009853233459536,0.13583437853364905,0.5809271033571758,-0.5052213824068355,0.07158014665937287,0.23827690891365166,-0.33713271030762443,-0.19899030963570943,-0.04140749642786697,-0.029017246339776415,0.8471706983065711,0.9726247712511141,-0.5204044778847094,-0.14456100092671917,-0.963894466359721,-0.141006653480851,0.7559169443828969
-2.0964649185598274,-1.4643837499944692,0.4624453430891363,1.0232097683399548,-1.2857502888326722,-0.25968682591914555,0.23437899855278285,0.48348634817760394,-0.7791442546173233,-0.4868168673899698,-0.3431865966361471,-0.3833801768694032,0.7649253574859094,-0.9208531763538838,-0.6014502255539835,-1.2597181932962989,1.0928997896710593,-1.527607505056837,0.7013764337267586,-0.647319432706424,0.6114964114323275,0.04568261362969445,-0.41620182621410984
2.0039608247374705,-2.627932602616195,-1.7411676982610376,-0.09234714551695047,2.8342201754496053,-2.1223818200451294,1.2775176749526589,-0.8696804430429956,-1.6654181041787142,-0.5715183169161072,0.4481386327402994,1.6448778145525549,0.4900295008528643,2.7986072883953503,0.29745262188846944,-1.4924917432874447,0.08244212422184992,0.3041780086976222,0.9999943559017799,0.37684230701641974,0.1886750318575424,-1.257573167529973,-0.22671798143256353
-3.3137129377372494,0.1511694767027742,-0.03896268114434294,-0.7833289752643708,-2.3230675946349297,0.9851633757074285,1.2734906976958975,-1.2261792520557446,-0.5493449290999298,-0.6019486450649729,0.11034226590999029,-0.15281118395705412,0.43642108939799396,0.35931383522791593,0.30025459633139456,-0.32593235405023163,0.3786875839983044,0.8408085191323847,-0.508868067155048,-0.2091660278760906,0.057650380755261715,-0.08561327382411571,0.41238990416210225
